,Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements,Month
24,1113469982275449984,https://twitter.com/CDNScience/status/1113469982275452928,Many of our foods are enriched with #probiotics. Learn how 25 years of cutting-edge #Cdn research have helped us understand these beneficial bacteria: https://t.co/sdYX9Xpehf @AAFC_Canada #cdnhealth https://t.co/0AKXDkk5Jc,2019-04-03 15:55 +0000,3730,19,0.00509383378016085,2,0,5,0,6,0,5,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Apr
25,1113107605289859968,https://twitter.com/CDNScience/status/1113107605289865216,"Whatâ€™s the difference between biologic drugs and biosimilars? What can you, as a consumer, watch for in drug advertising? @GovCanHealth explains: https://t.co/A0zVDfhCGW #cdnhealth",2019-04-02 15:55 +0000,6931,56,0.00807964218727456,2,0,4,2,29,3,16,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Apr
26,1112745212076530048,https://twitter.com/CDNScience/status/1112745212076535808,"MicroPREP is #Cdn lab-on-a-chip technology that can isolate multiple macromolecules such as DNA, proteins or rare cells. Learn about the applications of this incredible technology: https://t.co/cusOq9v4fX #cdnhealth @csa_asc https://t.co/tb2GENQMDJ",2019-04-01 15:55 +0000,13518,150,0.0110963160230803,14,3,41,7,35,4,17,0,0,0,0,0,0,29,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Apr
0,1167482434759409920,https://twitter.com/CDNScience/status/1167482434759417856,"The nomination stats from the @CRC_CRC competitions reflect a culture change in #CdnScience:
â˜‘ï¸ 47% are women
â˜‘ï¸ 22% are visible minorities
â˜‘ï¸ 5% are persons with disabilities
â˜‘ï¸ 4% are Indigenous peoples 
Learn more: https://t.co/dvwhzfuxj9 #EDI https://t.co/FyQfloIpBN",2019-08-30 17:01 +0000,16228,128,0.00788760167611535,13,1,26,22,33,5,19,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
1,1167452266703529984,https://twitter.com/CDNScience/status/1167452266703532034,"Ice, ice, baby! ðŸŽ¶ #DYK that glacier mass balance is recognized as an â€œEssential Climate Variableâ€ by the @WMO? Hereâ€™s why: https://t.co/KirYIbhU2H #cdnscience https://t.co/3FUAGw6STW",2019-08-30 15:01 +0000,9467,18,0.00190134150205978,0,0,2,0,4,0,5,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
2,1167429341854210048,https://twitter.com/CDNScience/status/1167429341854216192,Itâ€™s #backtoschool season! Do you know an outstanding #STEM teacher who helps foster #innovation and curiosity in their students? Nominate them for the #PMAwards: https://t.co/rO2ijadA24 https://t.co/4Jt35PQyUm,2019-08-30 13:30 +0000,9788,20,0.00204331834899877,4,0,6,0,2,1,6,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
3,1167120004187409920,https://twitter.com/CDNScience/status/1167120004187414528,ðŸ‡¨ðŸ‡¦ canâ€™t afford to sideline the #nextgen of research talent. Thatâ€™s why the #GoC doubled the maximum amount of paid #parental leave available to student researchers. https://t.co/8AWTzpoOaL #ChooseScience https://t.co/WUGNpbUkpN,2019-08-29 17:01 +0000,14272,28,0.00196188340807174,2,0,7,1,6,1,9,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
4,1167089836341230080,https://twitter.com/CDNScience/status/1167089836341235712,"#DYK? Each year, lightning kills approximately 10 Canadians and injures 100 to 150 others. Keep yourself safe with these tips from @NRCan: https://t.co/Cpqsu9TfSj https://t.co/dc5gVo6rgD",2019-08-29 15:01 +0000,15843,168,0.010604052262829,5,5,5,8,10,0,119,0,0,0,0,0,0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
5,1166760578041430016,https://twitter.com/CDNScience/status/1166760578041438208,Nominations are now open! Recognize an outstanding #STEM teacher who fosters a culture of innovation and nominate them for the #PMAwards: https://t.co/nrI0A9zuGA https://t.co/EmodRLmkhQ,2019-08-28 17:12 +0000,8803,16,0.00181756219470635,1,0,1,2,4,0,7,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
6,1166759655449769984,https://twitter.com/CDNScience/status/1166759655449776128,"Auroras, coronal mass ejections and geomagnetic stormsâ€¦ what causes these incredible natural phenomena? Find out: https://t.co/mBkFMbvVrp https://t.co/W29xsBNMMb",2019-08-28 17:09 +0000,8604,15,0.00174337517433751,2,0,1,1,4,0,6,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
7,1166365022148280064,https://twitter.com/CDNScience/status/1166365022148288512,Why do we map and monitor lake and river ice across ðŸ‡¨ðŸ‡¦? @NRCan investigates: https://t.co/zxYVYhFp2d #cdnscience https://t.co/iObFIwvf1E,2019-08-27 15:01 +0000,9939,24,0.00241472985209779,2,1,2,1,3,0,7,0,0,0,0,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
8,1166036384177679872,https://twitter.com/CDNScience/status/1166036384177688577,"Q: What kind of dogs do scientists and chemists have?
A: Laboratory Retrievers! ðŸ•
#InternationalDogDay #MondayMotivation https://t.co/TlGK9L72yJ",2019-08-26 17:15 +0000,12638,43,0.00340243709447697,8,0,14,5,1,0,14,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
9,1164915489543470080,https://twitter.com/CDNScience/status/1164915489543471106,"#DYK?  In ðŸ‡¨ðŸ‡¦, 48% of our lifetime radiation exposure will come from medical procedures. @CNSC_CCSN has the facts on medical imaging and radiotherapy: https://t.co/tUPrORo20u #FactFriday https://t.co/zAHNcFxH0h",2019-08-23 15:01 +0000,10064,34,0.00337837837837837,5,0,4,3,10,1,11,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
10,1164591767502640128,https://twitter.com/CDNScience/status/1164591767502643206,@MemorialU @NSERC_CRSNG @SSHRC_CRSH @CERC_CERC @MaxLiboiron,2019-08-22 17:34 +0000,1947,3,0.00154083204930662,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
11,1164583605374500096,https://twitter.com/CDNScience/status/1164583605374509056,Culture change doesnâ€™t happen overnight. @MemorialUâ€™s Dr. Max Liboiron explains what the #GoCâ€™s work to effect meaningful change in #Cdnscience means to her. @NSERC_CRSNG @SSHRC_CRSH @CERC_CERC #CanadaSupportsScience https://t.co/54EX4BTMiR,2019-08-22 17:02 +0000,12545,82,0.00653646871263451,5,1,19,5,0,1,10,0,0,0,0,0,0,1025,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
12,1164553052684270080,https://twitter.com/CDNScience/status/1164553052684279808,Fight the bite! #DYK? Mosquito-borne diseases are on the rise in ðŸ‡¨ðŸ‡¦. Learn how to minimize the risks and prevent infection: https://t.co/4NJS6g7NHG https://t.co/CVfu7hev2b,2019-08-22 15:00 +0000,3224,20,0.00620347394540943,3,0,2,2,3,0,10,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
13,1164220845977469952,https://twitter.com/CDNScience/status/1164220845977477120,"In recent years, the #GoC has invested over $10B in science and research, helping fund talented Canadian PhD students like @WesternUâ€™s Ryan Stevenson. Hear about his experiences. @univcan @InnovationCA #ChooseScience https://t.co/IpJ8LlGLdF",2019-08-21 17:00 +0000,13221,125,0.00945465547235458,7,0,17,13,0,1,20,0,0,0,0,0,0,1186,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
14,1164195326674289920,https://twitter.com/CDNScience/status/1164195326674296835,Nutritious meals that taste great? Not ðŸš€ science! Check out Canadaâ€™s updated food guide for some inspiration:  https://t.co/yK8WjgCY5P #WednesdayWisdom https://t.co/oNAsSG5UHr,2019-08-21 15:19 +0000,2654,8,0.00301431801055011,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
15,1163828242412900096,https://twitter.com/CDNScience/status/1163828242412908544,Scientists at the National Microbiology Lab are developing an innovative diagnostic technique known as a Dried Blood Spot test. Here are its benefits: https://t.co/CDy032mY0X https://t.co/kkixuhARqa,2019-08-20 15:00 +0000,2795,13,0.00465116279069767,1,0,2,1,6,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
16,1163465893852179968,https://twitter.com/CDNScience/status/1163465893852188672,"#ATTN shutterbugs and photography lovers! This #WorldPhotographyDay, help @NSERC_CRSNG decide the winner of its annual #ScienceExposed photo contest by voting for your favourite pic: https://t.co/hw1Zd0YGvP #PeoplesChoice https://t.co/iINEKLXUse",2019-08-19 15:00 +0000,6656,49,0.00736177884615384,4,0,9,4,6,2,10,0,0,0,0,0,0,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
17,1162378772768800000,https://twitter.com/CDNScience/status/1162378772768800770,"Oxygen minimum zones (OMZ) are areas of the deep ocean where oxygen naturally occurs at low levels. Any life down there? Find out: https://t.co/PfDUYcQdP8 @NSERC_CRSNG #scienceexposed
ðŸ“¸: Jackson Chu https://t.co/KYJ9ChhGgd",2019-08-16 15:01 +0000,2519,12,0.00476379515680825,0,0,3,2,2,0,3,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
18,1162016331891379968,https://twitter.com/CDNScience/status/1162016331891388417,"ðŸŽ¶ Under the sea, under the seaâ€¦ ðŸŽ¶ Learn more about the scientific and conservation efforts surrounding cold-water corals and sponges in Atlantic ðŸ‡¨ðŸ‡¦! https://t.co/2dNxFqXrse @FishOceansCAN https://t.co/D0ImfK0DOa",2019-08-15 15:00 +0000,2328,12,0.00515463917525773,2,0,5,1,2,0,1,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
19,1161991008177060096,https://twitter.com/CDNScience/status/1161991008177065984,Watch ministers Duncan and Morneau on our @facebook channel at 10 a.m. (ET) this morning as they celebrate ðŸ‡¨ðŸ‡¦â€™s recent achievements in #science and #research. https://t.co/UJMjRCLVxZ @RyersonU #CanadaSupportsScience,2019-08-15 13:20 +0000,21978,205,0.00932750932750932,18,5,28,43,80,1,30,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
20,1161699163119280128,https://twitter.com/CDNScience/status/1161699163119280132,Catch ministers Duncan and Morneau on our @facebook channel tomorrow morning as they celebrate ðŸ‡¨ðŸ‡¦â€™s achievements in #science and #research. https://t.co/ng8NeGM3xc @RyersonU #CanadaSupportsScience,2019-08-14 18:00 +0000,8813,33,0.00374446839895608,5,0,14,2,7,0,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
21,1161653970638720000,https://twitter.com/CDNScience/status/1161653970638725122,"Q: What has 2,100 pages, 877 exact coordinates, 120 pages of tables and 10 large-format maps? 
A: ðŸ‡¨ðŸ‡¦â€™s Arctic Ocean continental shelf submission to the @UN! 
Learn more about this massive research endeavour: https://t.co/SzsZxlvhES @FishOceansCAN @NRCan https://t.co/S1dQUzJNdF",2019-08-14 15:01 +0000,4048,23,0.00568181818181818,2,0,9,3,3,0,2,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
22,1161291540020489984,https://twitter.com/CDNScience/status/1161291540020498438,Big fishâ€¦ in a shrinking pond? A team of @DalhousieU researchers led an international study on the effects of greenhouse gas emissions on global marine biomass. Learn more: https://t.co/dbYG6vdEWD @NSERC_CRSNG #cdnscience https://t.co/8RkEW207UF,2019-08-13 15:00 +0000,4838,24,0.00496072757337742,3,0,5,2,7,0,2,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
23,1160997042333910016,https://twitter.com/CDNScience/status/1160997042333913088,Todayâ€™s investment in #research infrastructure through #JELF will contribute to creating spaces where the #nextgen of Canadian researchers can turn their bold ideas into reality. https://t.co/Xjv1kKBiF0 @InnovationCA @UAlberta #CFIfunded https://t.co/SslKGF2ylb,2019-08-12 19:30 +0000,3864,38,0.0098343685300207,2,0,4,1,10,2,3,0,0,0,0,0,0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
24,1160936544108179968,https://twitter.com/CDNScience/status/1160936544108187649,How is @FishOceansCAN making #aquaculture more sustainable and economically successful? Learn about #Cdn aquacultureâ€™s new way forward: https://t.co/l7O9ZL7J6K #cdnscience https://t.co/NYGl5JNkXy,2019-08-12 15:30 +0000,2202,12,0.00544959128065395,0,0,4,2,3,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
25,1159830036481890048,https://twitter.com/CDNScience/status/1159830036481892352,"Twinkle, twinkle, little star! ðŸŒ  Anyone can enjoy the wonders of astronomy just by stepping outside on a clear night. @csa_asc shares some tips on maximizing your #stargazing experience: https://t.co/A97xNqqPcq https://t.co/TDf4i8R6AT",2019-08-09 14:13 +0000,19157,285,0.0148770684345148,26,3,86,14,35,3,28,0,0,0,0,0,0,90,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
26,1159539253451389952,https://twitter.com/CDNScience/status/1159539253451399169,"Retractable claws? âœ…
Specialized teeth? âœ…
Flexible skeleton? âœ…
This #InternationalCatDay ðŸˆ, check out @CdnEncyclopediaâ€™s pawsitively purr-fect profile on our furry friends: https://t.co/hqrsCZYSEy https://t.co/Vi6VU39Hus",2019-08-08 18:57 +0000,4047,47,0.0116135408944897,4,0,16,2,9,0,7,0,0,0,0,0,0,439,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
27,1159477071137129984,https://twitter.com/CDNScience/status/1159477071137136640,Have you ever wondered what exactly is under the hood of an electric vehicle? Research engineer Kathleen Lombardi answers your pressing questions about electric vehicle batteries. https://t.co/maRIPfzwwn @NRCan #SimplyScience https://t.co/xVXiNQ4QPy,2019-08-08 14:50 +0000,6560,68,0.0103658536585365,6,0,14,4,30,1,11,0,0,0,1,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
28,1159117157474720000,https://twitter.com/CDNScience/status/1159117157474721793,My spidey senses are tingling! A new cutting-edge technology from @uvic has an unlikely inspiration: spider webs ðŸ•·ï¸. Check it out: https://t.co/Ld8SHvKWhe https://t.co/FyAxQv7MxH,2019-08-07 15:00 +0000,9727,96,0.0098694355916521,6,1,13,21,26,0,14,0,0,0,0,0,0,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
29,1158754832758500096,https://twitter.com/CDNScience/status/1158754832758509568,"How do we calculate the ages of minerals and rocks? Mass spectrometry, of course! Check it out: https://t.co/Y64xMIgJbk @NRCan #CdnScience https://t.co/KDCMgbmWbv",2019-08-06 15:00 +0000,2671,29,0.0108573567952077,0,0,6,0,11,0,1,0,0,0,0,0,0,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
30,1157305403039980032,https://twitter.com/CDNScience/status/1157305403039985665,Are you aggressive and dangerous like a bull shark or timid like a leopard shark? Check out this fun quiz from @CWF_FCF to find out: https://t.co/mryb5nSDiT #SharkWeek #FridayFeeling https://t.co/vqH5U3afjl,2019-08-02 15:01 +0000,4818,48,0.0099626400996264,2,1,12,4,8,2,10,0,0,0,0,0,0,472,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
31,1156973058881669888,https://twitter.com/CDNScience/status/1156973058881675264,"#OTD in 1882, Canada â€“ and 11 other countries â€“ began its participation in the first International Polar Year, a 13-month expedition to learn more about the Arctic. https://t.co/BJPARVLQOm @LibraryArchives #ThrowbackThursday https://t.co/cUW75Hg1Pp",2019-08-01 17:00 +0000,3022,15,0.00496360026472534,2,0,5,0,5,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
32,1156942878607849984,https://twitter.com/CDNScience/status/1156942878607859712,Stop... Hammer time! ðŸŽ¶ #DYK? The wide-set eyes of hammerhead sharks gives them improved visual range for hunting prey. Check out @FishOceansCANâ€™s profile on these fascinating creatures: https://t.co/klHTQvFMDP #SharkWeek https://t.co/nS2s9N7BDs,2019-08-01 15:00 +0000,2758,15,0.00543872371283538,2,0,6,4,1,0,1,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
0,1091017035612589952,https://twitter.com/CDNScience/status/1091017035612590080,.@ParksCanada is improving the design of the Saint-Ours Canal to ensure fish migrations go swimmingly well! https://t.co/m9wA69wdtb #conservation https://t.co/eBYUdWDT8q,2019-01-31 16:55 +0000,14959,151,0.0100942576375426,7,0,15,4,29,3,18,0,0,0,0,0,0,75,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
1,1090654647604460032,https://twitter.com/CDNScience/status/1090654647604469766,How are ðŸ‡¨ðŸ‡¦â€™s grape growers and wineries responding to the challenges of #climatechange? Learn more about @BrockUniversityâ€™s Cool Climate Oenology and Viticulture Institute and its new research vineyards: https://t.co/wrUpYdtUzD #CdnAg https://t.co/M93V4yV8oe,2019-01-30 16:55 +0000,9986,51,0.00510715001001401,7,3,11,7,3,0,11,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
2,1090308828695059968,https://twitter.com/CDNScience/status/1090308828695064578,#DYK the Genomics R&amp;D Initiative (GRDI) attracted over 480 collaborators outside the federal government? Hereâ€™s how #GRDICanada projects leveraged expertise and resources in 2016â€“17: https://t.co/IBMtFwQsIl https://t.co/2IDWaKEo7F,2019-01-29 18:00 +0000,12857,37,0.0028778097534417,3,0,3,7,5,1,8,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
3,1090292263115200000,https://twitter.com/CDNScience/status/1090292263115206657,Put on a #VR headset and you can instantly find yourself hanging above the surface of the â˜€ï¸! @NRC_CNRC astronomer Ken Tapping explores the intriguing possibilities of VR #astronomy! https://t.co/TNtVCK6jjU https://t.co/9wdsbM6VXC,2019-01-29 16:55 +0000,1373,17,0.0123816460305899,3,1,3,1,4,0,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
4,1089929871227309952,https://twitter.com/CDNScience/status/1089929871227318276,#DYK that #astronauts are actually taller in space? Try out @csa_ascâ€™s experiment to see for yourself! https://t.co/yPNsDR8x0f #cdnspace https://t.co/f7VJNHRkHP,2019-01-28 16:55 +0000,9120,125,0.0137061403508771,6,0,19,12,21,7,14,0,0,0,1,0,0,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
5,1088859312112480000,https://twitter.com/CDNScience/status/1088859312112484353,"#DYK? Since 1999, the Genomics R&amp;D Initiative (GRDI) has made significant strides in research on health, agriculture, forestry, fisheries and the environment. Hereâ€™s how GRDI benefits ðŸ‡¨ðŸ‡¦: https://t.co/h29vEXFcms #cdnsci #GRDICanada https://t.co/0UHn77xJHI",2019-01-25 18:01 +0000,12609,38,0.0030137203584741,2,0,10,2,9,4,7,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
6,1088842715570290048,https://twitter.com/CDNScience/status/1088842715570290690,Is reducing your carbon footprint one of your resolutions for 2019? @environmentca has some great tips to help you achieve it: https://t.co/fvdr4XxXba https://t.co/EYPdMm66IQ,2019-01-25 16:55 +0000,1351,10,0.00740192450037009,0,0,2,1,2,0,4,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
7,1088496870006140032,https://twitter.com/CDNScience/status/1088496870006145025,Help strengthen ðŸ‡¨ðŸ‡¦â€™s #science and #research ecosystem and #innovation across our economy. Apply today for a seat on the new Council on Science and Innovation: https://t.co/dwF79vnQdv #CanadaSupportsScience #CdnInnovation https://t.co/fcaeNzOUW6,2019-01-24 18:00 +0000,2077,39,0.018777082330284,4,0,4,2,13,0,12,0,0,0,0,0,0,123,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
8,1088480319118940032,https://twitter.com/CDNScience/status/1088480319118946305,The latest episode of â€œAsk @NRCanâ€ delves into the study of marine geohazards with research scientist @SediAlex https://t.co/kcwb7bhRnk #CdnScience,2019-01-24 16:55 +0000,1842,20,0.01085776330076,0,0,2,4,0,0,14,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
9,1088134562201379968,https://twitter.com/CDNScience/status/1088134562201387012,The Genomics Research and Development Initiative (GRDI) funds genomics research in 8 federal #science departments and agencies. But what is genomics? Find out: https://t.co/iWVWWRnZ0c #GRDICanada https://t.co/isL6vatrqy,2019-01-23 18:01 +0000,16273,69,0.00424015239968045,7,0,13,6,17,5,14,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
10,1088109123642759936,https://twitter.com/CDNScience/status/1088109123642769409,"Come to @mayfairtheatre in @ottawacity tonight and check out the new documentary â€œOf Great Service,â€ which celebrates the NRU reactor and its historic role in #cdnscience! Learn more: https://t.co/IBfsUTwxQY @CNL_LNC https://t.co/KfhASmMahB",2019-01-23 16:20 +0000,1806,10,0.00553709856035437,1,0,1,1,2,0,4,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
11,1087755551155650048,https://twitter.com/CDNScience/status/1087755551155650561,"#OTD in 1992, @RobertaBondar became the first Canadian woman to go into space! https://t.co/4rEOUmz8ws #WomenInSTEM
ðŸ“·: @NASA https://t.co/5X1juyatcV",2019-01-22 16:55 +0000,4261,92,0.0215911757803332,9,1,28,8,2,0,5,0,0,0,0,0,0,39,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
12,1087429650576489984,https://twitter.com/CDNScience/status/1087429650576494595,Apply now! #GoC is seeking diverse candidates with expertise in #science and #innovation to join ðŸ‡¨ðŸ‡¦â€™s new Council on Science and Innovation. https://t.co/kjHrvRyjhX #CanadaSupportsScience #CdnInnovation https://t.co/6f4Xjvvok2,2019-01-21 19:20 +0000,13863,315,0.0227223544687297,31,0,29,8,93,6,116,1,0,0,2,0,0,1339,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
13,1087393158034569984,https://twitter.com/CDNScience/status/1087393158034571265,2018 was quite the year for turtles! Check out @ParksCanadaâ€™s top turtle ðŸ¢ stories: https://t.co/FRsuLzm4Kd #CdnWildlife https://t.co/JhnsmTovAz,2019-01-21 16:55 +0000,24245,292,0.0120437203547123,23,0,75,15,54,1,29,0,0,0,0,0,0,95,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
14,1086305992831309952,https://twitter.com/CDNScience/status/1086305992831311873,"Nitrogen is essential for crop growth, but in excess, it can harm the environment. #Cdn researcher Dr. Mervin St. Luce is developing guidelines that will help farmers make better decisions on nitrogen fertilizer use. https://t.co/hSY1Tr2S3w #cdnscience https://t.co/YXqPAV3aer",2019-01-18 16:55 +0000,13173,84,0.00637667957185151,8,0,13,7,19,2,22,0,0,0,2,0,0,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
15,1085943612418989952,https://twitter.com/CDNScience/status/1085943612418998272,Researchers at @environmentca are seeking to understand the extent to which microplastics are transferred through marine food webs. Learn more: https://t.co/gbpJz40Nc8 #cdnwildlife https://t.co/9f9Is9ii0J,2019-01-17 16:55 +0000,1597,7,0.00438321853475266,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
16,1085605167205129984,https://twitter.com/CDNScience/status/1085605167205138432,"Today, Ministers Duncan and Bibeau joined @CRC_CRC at @UBishops in Sherbrooke to highlight ðŸ‡¨ðŸ‡¦â€™s major investments in research talent. https://t.co/OUH1puA8zy #CanadaSupportsScience https://t.co/DrxzUmVeBh",2019-01-16 18:30 +0000,8932,83,0.00929243170622481,1,0,3,3,25,0,38,0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
17,1085581221462179968,https://twitter.com/CDNScience/status/1085581221462183936,"#DYK that 40 million years ago, ðŸ‡¨ðŸ‡¦â€™s High Arctic was covered by lush forests? The Bedford Institute of Oceanography in #NovaScotia recreated this environment in its fossil forest: https://t.co/G9YGMPlXCj #cdnscience
ðŸ“·: @AMNH https://t.co/d6hB68Usp7",2019-01-16 16:55 +0000,1676,23,0.0137231503579952,2,0,4,2,4,1,4,0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
18,1085242771391369984,https://twitter.com/CDNScience/status/1085242771391373318,"Yesterday, Minister Duncan, joined by researchers from @IndigenousWorks, @usask &amp; @UofRegina, announced the recipients of the new Indigenous Research Capacity and Reconciliationâ€”Connection Grants. https://t.co/V9G8RCdFi8 #CdnResearch https://t.co/cPsmLUSOGR",2019-01-15 18:30 +0000,2645,23,0.00869565217391304,1,0,5,0,4,0,6,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
19,1085218832581560064,https://twitter.com/CDNScience/status/1085218832581566466,".@environmentca released ðŸ‡¨ðŸ‡¦â€™s Top 10 Weather Stories of 2018, the 23rd edition of this annual list. Check them out: https://t.co/vLEU4gkEQc https://t.co/atZ39DNPs0",2019-01-15 16:55 +0000,6817,46,0.00674783629162388,1,0,5,4,20,0,7,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
20,1084869546488530048,https://twitter.com/CDNScience/status/1084869546488532992,"Today, Minister Duncan announced the recipients of the Indigenous Research Capacity &amp; Reconciliationâ€”Connection Grants in support of research by and with #FirstNations, #MÃ©tis &amp; #Inuit communities. https://t.co/WTNbB4jECM",2019-01-14 17:47 +0000,1653,19,0.0114942528735632,1,0,2,3,4,0,5,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jan
