,Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements,Month
0,1167519905291350016,https://twitter.com/canadabusiness/status/1167519905291350016,"The #InnovationCanada platform launched new features last month. Save your best matches as favourites, and weâ€™ll let you know if application deadlines change. Check out https://t.co/3VZIRIIHQp: https://t.co/CKMUpo9yM3 https://t.co/SpnuNFOP7x",2019-08-30 19:30 +0000,11970,27,0.00225563909774436,0,0,3,0,10,0,10,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
1,1167459542701090048,https://twitter.com/canadabusiness/status/1167459542701092865,"Every #business is unique. Thatâ€™s why the Canada Business app offers a geolocation feature and personalized notifications. ðŸ“² 
Download it now and tell us what you think! 
âž¡ï¸@GooglePlay: https://t.co/RtIShzPyxd 
âž¡ï¸@AppStore: https://t.co/kHguXKHmy5 https://t.co/rlOHpugQlg",2019-08-30 15:30 +0000,11663,21,0.00180056589213752,1,1,4,0,3,0,11,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
2,1167097142592320000,https://twitter.com/canadabusiness/status/1167097142592323584,"#Getinspired by Juliana MacEwen, a @Futurpreneur Mentorship Award winner. Sheâ€™s been recognized for her patience, keen insight and ability to build confidence in fellow #womenentrepreneurs. ðŸ‘ https://t.co/NrsFlHnCZl https://t.co/aTFvgSUiMQ",2019-08-29 15:30 +0000,14012,77,0.00549528975164145,5,0,19,4,8,0,20,0,0,0,0,0,0,21,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
3,1166787726781360128,https://twitter.com/canadabusiness/status/1166787726781366277,"#Funfact: Before 1869, businesses could only incorporate in Canada if they were in certain industries. But now, 150 years later, over 40,000 new businesses in all kinds of industries incorporate federally every year. https://t.co/1ZvoVkq9Dg #CDNHistory https://t.co/CkyZKg6wd1",2019-08-28 19:00 +0000,5104,34,0.00666144200626959,0,0,6,1,2,1,22,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
4,1166773679637839872,https://twitter.com/canadabusiness/status/1166773679637848075,".@getStay22â€™s CEO tried the Canada Business app. Have you? Listen to his review of this #GoC app for #smallbiz and then download it today. 
âž¡ï¸@GooglePlay: https://t.co/RtIShzPyxd 
âž¡ï¸@AppStore: https://t.co/kHguXKHmy5 https://t.co/lL4rrLbF7c",2019-08-28 18:04 +0000,5098,32,0.00627697136131816,0,0,3,1,2,0,25,0,0,0,0,0,0,177,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
5,1166380174503529984,https://twitter.com/canadabusiness/status/1166380174503530496,"In the time it takes you to make your favourite cup of â˜•, you can also find ways to grow your #CDNBiz! https://t.co/CKMUpo9yM3 #InnovationCanada https://t.co/ynzJPgnZdm",2019-08-27 16:01 +0000,5938,54,0.00909397103401818,5,0,7,2,5,0,26,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
6,1166191129026579968,https://twitter.com/canadabusiness/status/1166191129026584576,"#DYK @Futurpreneur programs include mentorship for two years? From sharing advice to helping you make connections and network, a mentor can make a big difference to a #youngentrepreneur. https://t.co/476XPPpXCK https://t.co/jkTOidfISZ",2019-08-27 03:30 +0000,4821,43,0.00891931134619373,0,0,6,4,6,1,19,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
7,1164930552006350080,https://twitter.com/canadabusiness/status/1164930552006356999,"Easily navigate government programs and services for #smallbiz. Download the Canada Business app and tell us what you think! 
âž¡ï¸@GooglePlay: https://t.co/fOOisFRoJt
details?id=ca.canada.isedisde.gcbusiness 
âž¡ï¸@AppStore: https://t.co/kHguXKHmy5 https://t.co/5RjfOlBM3F",2019-08-23 16:01 +0000,4482,18,0.00401606425702811,1,0,4,2,2,1,5,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
8,1164900270532410112,https://twitter.com/canadabusiness/status/1164900270532419585,"#GetInspired by @ArmenBakirtzian, a @Futurpreneur award winner. #DYK his 1st product started as a university project? #MotivationalMonday
https://t.co/NrsFlHnCZl https://t.co/d19D20VTAq",2019-08-23 14:00 +0000,4867,29,0.0059584959934251,4,0,11,3,7,0,1,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
9,1164598288521319936,https://twitter.com/canadabusiness/status/1164598288521322496,"Today, Minister Ng announced a major investment through the Women Entrepreneurship Fund. This direct investment in #womenentrepreneurs will help them #scaleup their businesses and access new markets. https://t.co/Fgp4ve0aa3 https://t.co/XgGB7nltI1",2019-08-22 18:00 +0000,5875,82,0.0139574468085106,7,1,15,6,28,4,12,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
10,1164583208517819904,https://twitter.com/canadabusiness/status/1164583208517820417,"The WES Ecosystem Fund supports both national and regional projects that foster the success of #womenentrepreneurs. 
Today, Minister Ng announced a major investment through this program: https://t.co/Fgp4ve0aa3 https://t.co/wchq4vzbPy",2019-08-22 17:00 +0000,4307,13,0.00301834223357325,2,0,3,0,8,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
11,1164548185639010048,https://twitter.com/canadabusiness/status/1164548185639010305,"Have an idea for a new product or service? ðŸ’¡
Make it a reality with help from #ExploreIP, an online platform where you can find licensable #IP held by the #GoC. Learn more: https://t.co/JIXo3djQGh https://t.co/zvLrGdiazm",2019-08-22 14:41 +0000,8196,33,0.00402635431918008,3,0,9,2,8,2,6,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
12,1164198050518240000,https://twitter.com/canadabusiness/status/1164198050518241286,"Happy #WorldEntrepreneursDay! Hereâ€™s to the trailblazers, the innovators and the pioneers who make ðŸ‡¨ðŸ‡¦ great. #InnovationCanada backs innovators by helping them find the right #GoC support at the right time. https://t.co/CKMUpo9yM3 https://t.co/SrcbobflTr",2019-08-21 15:30 +0000,3386,16,0.00472533963378617,1,0,4,3,2,3,1,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
